Date,Balanced Advantage Category,Corporate Bond Category,Liquid Category,US Equity FOF Category,Large Cap Category,Small Cap Category,Mid Cap Category,Flexi Cap Category,Aggressive Hybrid Category
2015-01-08,115.1534,24.71,659.2574,27.031,83.177,18.7491,3341.5242,133.6566,127.3087
2015-01-09,115.2179,24.85,659.2574,26.878,83.61,18.7533,129.4427,133.7787,127.653
2015-01-12,115.4215,24.52,659.2508,26.935,84.118,18.7489,3378.8723,134.0571,128.1707
2015-01-13,115.5874,24.42,659.2574,26.651,83.691,18.7694,3359.2734,134.0784,128.2097
2015-01-14,115.6112,24.42,659.2508,26.454,83.598,18.7676,3342.5242,133.9347,127.9569
2015-01-15,115.9938,24.75,659.2508,25.975,85.663,18.7682,3401.4712,134.8397,129.6391
2015-01-16,116.1579,24.84,659.2574,25.28,86.11,18.7666,3425.6699,135.1861,129.9129
2015-01-19,116.243,25.01,659.2508,25.111,86.217,18.7762,3435.3694,135.5401,130.4475
2015-01-20,116.2527,24.94,659.2574,25.334,87.628,18.7861,3442.3691,135.7897,131.2615
2015-01-21,116.3456,24.94,659.2574,25.075,88.064,18.7935,3448.6187,135.8103,131.4515
2015-01-22,116.3811,25.15,659.2508,25.252,88.346,18.7827,3441.1692,136.0771,131.9824
2015-01-23,116.4146,25.0,659.2574,25.301,89.202,18.7954,137.6179,136.6479,132.3512
2015-01-27,116.4896,24.96,659.2574,25.651,89.862,18.8065,3455.0183,136.7744,133.4047
2015-01-28,116.5474,25.22,659.2574,25.884,89.793,18.8245,3464.0679,136.9039,133.7047
2015-01-29,116.583,25.07,659.2574,26.031,90.219,18.842,3487.9666,136.7327,133.8468
2015-01-30,116.5922,24.98,662.1887,25.848,89.482,18.8521,136.9496,136.3062,132.8263
2015-02-02,116.7716,24.98,662.1887,25.79,89.185,18.8478,3516.3152,136.7204,132.8284
2015-02-03,116.6952,24.97,662.1887,25.888,88.65,18.8645,3471.1677,136.093,132.3491
2015-02-04,116.6401,25.17,662.1887,25.005,88.377,18.8624,3451.9187,135.7351,131.8326
2015-02-05,116.6397,24.87,662.1952,25.177,88.229,18.8889,3375.5725,135.0287,131.6565
2015-02-06,116.6382,24.62,662.1887,25.361,87.995,18.8945,134.3721,134.6131,131.1465
2015-02-09,116.6428,24.33,662.1887,25.759,86.559,18.9004,3256.9788,133.8247,130.0574
2015-02-10,116.6639,24.51,662.1887,25.401,86.84,18.8986,3277.0276,134.0738,130.656
2015-02-11,116.669,24.53,662.1887,26.128,87.665,18.8954,3364.6731,134.9463,131.4734
2015-02-12,116.6546,24.78,662.1887,26.421,88.28,18.8995,3405.2209,135.6804,132.5921
2015-02-13,116.7452,24.35,662.1952,26.6,89.068,18.9108,3435.7192,136.4267,133.3047
2015-02-16,116.8223,24.54,662.1952,26.798,89.486,18.9154,136.6057,136.262,133.2043
2015-02-18,116.8588,24.52,662.1952,27.1,89.821,18.9236,3428.3198,136.5813,133.9365
2015-02-19,,24.66,662.1952,26.715,89.428,18.9394,3438.6194,160.203,144.2327
2015-02-20,116.9274,24.78,662.1952,27.04,88.855,18.9472,3450.1187,136.5921,133.8619
2015-02-23,116.9984,24.44,662.1952,27.563,87.664,18.9726,3401.0212,136.1958,133.1291
2015-02-24,117.0714,24.15,662.1887,27.407,88.052,18.9667,3393.0215,136.0676,132.9265
2015-02-25,117.136,24.35,662.1887,27.604,87.845,18.9746,3396.1216,136.1127,133.0325
2015-02-26,117.1316,24.13,662.1952,27.257,87.368,18.995,3353.0237,135.7038,132.1048
2015-02-27,117.1873,24.94,664.8378,27.013,88.895,18.9909,3440.3691,136.93,133.6098
2015-02-28,,24.9825,,,89.2038,,,,
2015-03-02,117.2585,25.11,664.8314,27.154,89.413,18.9861,3499.4658,138.3744,135.1088
2015-03-03,117.2102,25.19,664.8314,27.352,90.178,18.9751,3538.614,138.6294,135.5192
2015-03-04,117.4492,24.91,664.8378,27.369,89.097,19.0101,3459.218,138.4774,134.7939
2015-03-05,117.4822,24.68,664.8314,27.044,89.585,18.9943,3477.7671,138.9037,135.2177
2015-03-09,117.449,24.41,664.8378,26.905,87.793,19.0309,3428.8699,137.9283,133.7909
2015-03-10,117.4224,24.63,664.8378,27.168,87.556,19.0242,3432.7195,137.6956,133.6549
2015-03-11,117.412,24.54,664.8314,26.915,87.585,19.0112,3418.3704,137.4547,133.7307
2015-03-12,117.4767,24.55,664.8378,27.37,88.086,19.0111,3492.8164,138.2234,134.4511
2015-03-13,117.3557,24.35,664.8378,27.522,86.779,19.047,3414.1206,137.4518,133.4638
2015-03-16,117.4257,24.2,664.8314,27.797,86.802,19.0277,3406.4209,136.9479,133.3678
2015-03-17,117.4812,24.4,664.8314,27.78,87.465,19.044,3446.0688,138.1684,134.1297
2015-03-18,117.4713,24.38,664.8314,27.565,87.097,19.0486,3457.5681,138.3043,133.8843
2015-03-19,117.5422,24.36,664.8378,27.752,86.439,19.074,3429.4695,138.131,133.3094
2015-03-20,117.6167,24.19,664.8378,27.95,86.287,19.0717,3370.0728,137.1426,132.6022
2015-03-23,117.6634,24.24,664.8314,27.928,85.957,19.085,3355.6736,136.7925,132.0422
2015-03-24,117.7014,24.43,664.8378,29.962,86.071,19.0809,3343.6243,136.6085,131.8731
2015-03-25,117.721,24.17,664.8378,29.006,85.876,188.9171,3337.5244,136.5497,131.8404
2015-03-26,117.7366,23.79,664.8314,28.346,84.322,186.0383,3305.5261,135.5629,130.4276
2015-03-27,117.7888,23.6,664.8378,28.0,83.951,185.4439,130.8411,135.494,130.4859
2015-03-30,117.8781,24.09,664.8378,27.998,85.048,188.8934,3377.4226,136.4648,132.0409
2015-03-31,118.0538,24.22,667.7449,27.781,85.078,188.3751,3373.4727,136.7891,132.0975
2015-04-01,,24.34,667.7383,27.88,86.063,188.6682,133.2424,161.4769,163.4557
2015-04-06,118.3359,24.62,667.7449,27.338,86.772,192.8697,3424.4202,137.8641,133.4965
2015-04-07,118.3426,24.57,667.7383,27.371,86.79,192.1074,3459.468,138.2856,133.6312
2015-04-08,118.3201,25.05,667.7383,27.219,87.312,196.3814,3482.1169,138.8008,134.2474
2015-04-09,118.4202,25.2,667.7383,27.265,87.86,196.6358,3499.666,139.1531,134.857
2015-04-10,118.4427,25.22,667.7449,27.435,87.975,196.8754,135.4711,139.7008,134.8435
2015-04-13,118.5303,25.25,667.7383,27.371,88.379,196.8754,136.1498,140.0466,134.9939
2015-04-15,118.5848,25.28,667.7383,27.041,87.732,200.0508,3525.0146,139.5028,134.2743
2015-04-16,118.6022,25.25,667.7449,26.808,87.336,198.3898,3488.4167,139.3752,133.8004
2015-04-17,118.6016,25.15,667.7383,27.5,86.617,196.1915,132.475,138.7411,132.8168
2015-04-20,118.6696,24.58,667.7449,27.594,84.858,189.7574,3368.573,137.5609,131.2142
2015-04-21,118.7199,24.54,667.7383,27.781,84.198,190.2803,3348.324,137.497,130.8409
2015-04-22,118.7833,24.48,667.7383,27.692,84.666,189.0102,3362.5232,137.5747,130.9221
2015-04-23,118.7552,24.5,667.7449,27.762,84.193,189.401,3348.9241,137.6455,130.7563
2015-04-24,118.7424,24.25,667.7449,27.8,83.262,188.7659,124.3092,136.7378,129.4401
2015-04-27,118.7981,24.0,667.7383,28.406,82.426,187.1928,3193.9819,135.5902,128.3888
2015-04-28,118.8214,23.94,667.7383,28.623,83.15,183.4898,3246.3794,136.7337,129.4672
2015-04-29,118.7676,23.88,670.5611,29.201,82.577,184.3887,3254.3289,136.9945,129.6445
2015-04-30,118.6387,23.7,670.554,28.914,82.275,186.7471,121.8125,137.0605,129.279
2015-05-04,,24.57,670.5611,28.945,83.531,187.2515,3360.1233,162.8534,138.7704
2015-05-05,118.7349,24.96,670.5611,29.047,83.531,223.754,3359.3235,138.3901,130.4968
2015-05-06,118.6148,24.1,670.5611,28.364,81.222,222.7672,3215.781,136.2389,128.363
2015-05-07,118.376,23.7,670.5611,29.213,81.215,220.8131,3142.9348,134.7297,127.3503
2015-05-08,118.3858,23.8,670.5611,28.908,82.16,184.2466,123.5386,135.9904,128.5915
2015-05-11,118.671,24.3,670.5611,28.403,83.407,188.3394,3281.9275,137.4786,129.8666
2015-05-12,118.5949,23.82,670.5611,28.497,81.949,184.7907,3194.782,136.5992,128.2091
2015-05-13,118.5796,24.11,670.5611,28.406,82.77,214.9508,3242.3796,137.5717,129.481
2015-05-14,118.5984,24.35,670.5611,28.057,82.787,219.8361,3302.1265,138.1059,129.6386
2015-05-15,118.638,24.31,670.5611,28.608,83.32,215.4393,124.3367,138.4303,130.0549
2015-05-18,118.8277,24.49,670.5611,27.951,84.068,215.7325,3341.7241,139.1835,130.9201
2015-05-19,119.0042,24.34,670.5611,27.942,83.832,215.9279,3341.7241,139.173,130.9557
2015-05-20,119.0625,24.31,670.5611,28.05,84.36,215.9279,3347.0239,139.419,131.4049
2015-05-21,119.0962,24.57,670.5611,28.36,84.452,191.9999,3340.0244,139.2582,131.4442
2015-05-22,119.1641,24.79,670.5611,28.272,84.761,193.6369,127.0902,139.256,131.6122
2015-05-25,119.2195,24.75,670.5611,28.457,84.014,193.5993,3333.3247,139.1399,131.2391
2015-05-26,119.1981,24.7,670.5611,28.188,83.751,193.346,3331.875,138.9767,131.1399
2015-05-27,119.2361,24.94,670.5611,28.084,83.461,192.0379,3341.3743,138.5687,130.9439
2015-05-28,119.3367,24.83,670.5611,27.849,83.47,190.6652,3344.5742,138.397,130.8927
2015-05-29,119.4459,25.24,673.3607,28.469,84.645,193.3035,3371.7727,139.1183,132.1891
2015-06-01,119.5416,25.13,673.3676,28.245,84.763,192.6878,3367.873,138.816,131.8843
2015-06-02,119.1982,24.69,673.3676,28.108,83.683,188.7497,3273.3279,137.4164,130.1152
2015-06-03,119.0994,24.21,673.3676,28.489,82.0,186.3,3199.8318,136.6103,129.1257
2015-06-04,118.9151,24.14,673.3607,28.601,82.096,186.6608,3184.9824,136.7584,129.3316
2015-06-05,119.0347,24.7,673.3676,28.99,81.881,187.1491,3190.6824,136.6528,129.1678
2015-06-08,119.0629,24.49,673.3676,28.611,81.293,184.619,3120.0359,135.9552,128.3633
2015-06-09,119.1989,24.44,673.3676,28.324,81.017,184.205,3120.5359,135.7892,128.2493
2015-06-10,119.091,24.63,673.3676,28.122,81.724,186.0414,3154.4343,136.2773,129.1202
2015-06-11,118.8986,24.28,673.3676,28.019,80.466,183.2181,3082.938,135.6375,127.6137
2015-06-12,118.8557,24.31,673.3676,27.98,80.587,183.6045,3088.3877,135.9022,127.618
2015-06-15,119.029,24.38,673.3676,28.161,81.011,183.8728,3098.8872,136.0229,127.8174
2015-06-16,118.9396,24.49,673.3676,28.213,81.22,159.7475,3119.0859,136.2268,128.1628
2015-06-17,119.1569,24.55,673.3676,28.179,81.581,182.757,3148.5344,137.0748,128.639
2015-06-18,119.5056,24.67,673.3676,28.024,82.405,188.854,3172.2832,137.5503,129.4043
2015-06-19,119.761,24.89,673.3676,28.107,82.975,189.9081,3203.7815,137.9242,129.8011
2015-06-22,119.7631,25.14,673.3607,27.979,84.092,192.7735,3260.1287,138.9017,130.8265
2015-06-23,119.7242,25.51,673.3607,27.988,84.37,193.0218,3283.2273,139.0465,131.0217
2015-06-24,119.586,25.37,673.3676,28.098,84.163,190.0849,3227.2803,138.7338,130.8063
2015-06-25,119.4568,25.31,673.3676,28.1,84.503,193.0455,3249.6792,138.8952,130.9887
2015-06-26,119.5192,25.12,673.3676,27.86,84.585,192.4787,3247.1794,138.8265,130.9343
2015-06-29,119.3389,24.81,673.3676,27.179,83.674,184.0761,3188.1824,138.1091,130.0686
2015-06-30,119.4628,24.99,675.9801,27.494,84.375,194.7748,3212.281,138.4595,130.5044
2015-07-01,119.6428,25.31,675.9801,27.49,85.218,195.2286,3277.2275,139.2123,131.5253
2015-07-02,119.7538,25.33,675.9733,27.7,85.038,196.3869,3299.0266,139.8684,131.6621
2015-07-03,119.8612,25.26,675.9801,27.44,85.329,199.318,125.3166,139.8967,131.9841
2015-07-06,120.0581,25.33,675.9733,27.223,85.872,198.5526,3346.9241,140.3396,132.5367
2015-07-07,120.0419,25.45,675.9733,27.077,85.665,198.0479,3373.3728,140.7347,132.6607
2015-07-08,120.0759,25.06,675.9801,27.142,84.479,195.9472,3313.7256,139.9875,131.5593
2015-07-09,120.0964,24.89,675.9733,27.3,84.196,196.3869,3323.3252,139.7171,131.4391
2015-07-10,120.1484,24.8,675.9801,27.448,84.564,196.3869,3325.1252,139.7004,131.7365
2015-07-13,119.9544,24.84,675.9733,27.405,85.465,196.3869,3368.9231,140.4856,132.657
2015-07-14,120.0999,25.15,675.9801,27.45,85.347,201.4187,3384.1221,140.7311,132.667
2015-07-15,120.1371,25.2,675.9801,27.531,86.052,201.1256,3385.6721,141.0009,133.2089
2015-07-16,120.1474,25.62,675.9801,27.75,86.698,200.2951,3422.1702,141.7885,134.0619
2015-07-17,120.1974,25.39,675.9801,27.893,87.216,202.0538,3436.8193,142.3958,134.1962
2015-07-20,120.227,25.31,675.9801,27.969,87.114,201.2721,3448.7185,143.0382,134.2294
2015-07-21,120.2742,24.87,675.9801,28.198,86.191,203.2262,3384.572,141.9575,133.5099
2015-07-22,120.3286,25.24,675.9733,27.9,87.065,201.1744,3439.4192,142.5149,134.2208
2015-07-23,120.4142,25.01,675.9801,27.875,86.69,206.0108,3457.8682,142.3934,134.2031
2015-07-24,120.411,24.74,675.9801,27.702,86.24,201.3698,3419.2703,141.6636,133.5552
2015-07-27,120.5074,24.36,675.9733,27.899,84.742,198.7163,3352.9238,140.5703,132.2252
2015-07-28,120.7053,24.1,675.9733,27.788,84.398,198.2075,3346.1741,140.4612,132.263
2015-07-29,120.7768,24.09,675.9801,27.799,84.697,200.0508,3369.3728,140.9005,133.0708
2015-07-30,120.7773,24.23,675.9733,27.575,85.357,200.7776,3416.6204,141.4308,133.5974
2015-07-31,120.858,24.62,678.6733,27.8,86.423,204.1056,3443.4688,142.0901,134.5984
2015-08-03,120.9192,24.53,678.6799,27.764,86.635,205.0434,3480.467,142.9243,134.7852
2015-08-04,120.8481,24.6,678.6733,27.823,86.302,205.9131,3527.0645,143.5665,135.0748
2015-08-05,120.864,24.47,678.6799,27.608,86.713,209.3816,3536.6641,143.8666,135.5917
2015-08-06,120.9792,24.36,678.6733,27.413,87.001,211.3846,3544.4636,144.3599,135.6897
2015-08-07,120.9962,24.33,678.6799,27.54,86.712,214.2962,3539.7139,144.1445,135.5387
2015-08-10,121.1234,24.11,678.6733,27.625,86.244,212.1174,3508.4155,143.9993,135.4389
2015-08-11,121.1502,23.72,678.6733,27.501,85.734,211.6289,3454.8184,143.5951,134.9206
2015-08-12,121.1846,23.0,678.6733,27.504,84.646,205.9327,3362.1733,142.167,133.8001
2015-08-13,121.3935,22.98,678.6799,27.654,84.656,205.9131,3339.7744,141.9815,133.7984
2015-08-14,121.4723,23.15,678.6799,27.988,86.202,206.0108,3418.0203,143.1955,135.306
2015-08-17,121.5407,23.18,678.6799,28.052,85.504,206.9879,3441.9192,143.4905,134.8994
2015-08-18,,22.83,678.6799,27.867,85.465,210.0656,3463.168,172.1364,144.2061
2015-08-19,121.6068,22.58,678.6799,27.972,85.677,210.0656,3444.5188,143.8641,135.5795
2015-08-20,121.6568,22.16,678.6799,27.611,84.522,207.6718,3363.9233,142.917,134.5144
2015-08-21,121.5475,21.93,678.6799,27.89,84.185,204.7895,3343.5742,142.2495,133.9225
2015-08-24,121.2877,20.19,678.6733,27.149,79.34,193.5535,2979.2932,136.7486,128.7125
2015-08-25,121.4763,20.69,678.6733,26.518,79.926,192.7718,3056.6895,137.8773,129.4365
2015-08-26,121.5738,20.69,678.6799,26.55,79.0,191.9902,3055.2393,137.3392,128.8569
2015-08-27,121.6848,21.15,678.6733,27.299,80.565,194.042,3150.4346,139.3259,130.6008
2015-08-28,121.688,21.41,678.6799,27.264,81.081,198.0967,3146.8845,139.6274,131.0565
2015-08-31,121.7255,21.5,681.381,27.6,80.859,197.1685,3136.6853,139.3648,2605.8349
2015-09-01,121.8545,21.14,681.3878,27.9,79.075,192.9672,3047.9399,138.105,2604.0514
2015-09-02,121.8592,20.68,681.3741,27.55,78.32,192.9672,3026.8408,137.486,2603.5191
2015-09-03,121.8344,20.8,681.381,27.3,79.383,192.4787,3067.6887,138.2361,2604.5418
2015-09-04,121.7976,20.59,681.381,27.2,77.808,190.9154,2982.5933,136.9335,2602.8603
2015-09-07,121.7402,20.23,681.3741,27.498,76.669,186.421,2937.0457,135.4668,2601.558
2015-09-08,121.8281,20.54,681.3741,27.0,77.951,186.8607,2990.5928,136.021,2602.7031
2015-09-09,121.8833,20.77,681.381,27.499,78.977,190.0346,3062.7388,137.341,2603.9706
2015-09-10,121.8109,20.65,681.381,27.783,79.013,190.6516,3061.989,137.4947,2603.8033
2015-09-11,121.8402,20.59,681.381,28.2,78.972,191.0419,3062.5889,137.6426,2603.8779
2015-09-14,121.9531,20.8,681.381,27.802,79.544,194.0346,3123.0857,138.5782,2604.8421
2015-09-15,121.9858,20.64,681.381,28.5,79.142,192.3811,3096.3372,137.7664,2604.4112
2015-09-16,121.9789,20.78,681.381,28.5,79.795,191.5993,116.8262,137.6595,2604.8772
2015-09-18,122.2648,20.95,681.3741,28.849,80.537,193.2115,3117.9363,138.4402,2605.8773
2015-09-21,122.338,21.08,681.3741,28.799,80.513,192.8064,3174.6331,138.3217,2606.0678
2015-09-22,122.3174,20.69,681.381,28.2,78.7,192.9672,3118.1362,137.4818,2604.8098
2015-09-23,122.3206,20.79,681.3741,28.896,79.114,190.7688,3149.1846,137.207,2605.2146
2015-09-24,122.3672,20.54,681.3741,28.98,80.127,189.9774,115.193,137.2323,2605.4376
2015-09-28,122.4558,20.23,681.381,28.834,78.806,189.5475,3154.0842,136.9084,2604.8247
2015-09-29,123.1053,20.3,681.381,28.875,79.151,189.2935,3153.6343,136.8003,2603.6899
2015-09-30,123.4889,20.81,684.0274,28.281,80.199,191.7948,3201.1819,137.8206,2604.6783
2015-10-01,123.4236,20.84,684.0344,28.499,80.294,192.3224,115.5568,138.1234,2604.5138
2015-10-05,123.7102,21.46,684.0344,28.575,81.873,195.703,3275.8779,139.6206,2606.0426
2015-10-06,123.7049,21.74,684.0344,28.387,82.182,196.9731,3306.1763,139.6645,2606.1145
2015-10-07,123.6703,21.98,684.0274,28.496,82.468,197.3639,3314.3757,139.6353,2606.1137
2015-10-08,123.7508,22.0,684.0344,28.302,82.05,196.1426,3295.4766,139.1078,2605.668
2015-10-09,123.8076,21.93,684.0344,28.4,82.591,196.4846,3299.7263,139.3327,2606.0156
2015-10-12,123.7532,21.94,684.0344,28.418,82.141,193.4557,3303.5764,139.3514,2605.8254
2015-10-13,123.7951,21.79,684.0344,28.489,81.993,194.2374,3321.4753,139.5249,2605.7134
2015-10-14,123.8612,21.67,684.0274,28.4,81.848,195.1918,3320.4255,139.8352,2605.5083
2015-10-15,123.9272,21.97,684.0344,28.478,82.524,195.6117,3347.9739,140.1136,2605.9271
2015-10-16,123.9423,22.0,684.0274,28.5,83.141,196.4357,3367.0229,140.325,2606.5499
2015-10-19,124.0158,21.87,684.0344,28.395,83.494,197.2621,3384.9221,140.6176,2607.0199
2015-10-20,124.0561,21.82,684.0344,28.497,83.395,196.0449,3398.9214,140.7725,2607.1097
2015-10-21,124.0459,21.72,684.0344,28.5,83.338,195.8006,3380.3723,140.4097,2607.0202
2015-10-23,124.1065,21.81,684.0344,28.5,83.743,195.4004,3381.0222,140.4745,2607.1346
2015-10-26,124.0884,21.51,684.0344,29.31,83.42,197.8525,3356.3735,140.9713,2606.907
2015-10-27,124.1443,21.32,684.0274,29.483,83.161,195.126,3367.1731,141.2532,2606.8221
2015-10-28,124.2162,21.31,684.0274,28.867,82.711,194.58,3348.124,140.8662,2606.4106
2015-10-29,124.1596,21.06,684.0344,29.867,82.34,193.4566,3327.2749,140.834,2605.9321
2015-10-30,124.1571,21.02,686.5596,30.271,81.861,195.1167,3307.1262,140.9192,2605.9098
2015-11-02,124.2771,21.02,686.5526,30.313,81.653,193.7847,3300.6265,141.3156,2605.9182
2015-11-03,124.2894,21.26,686.5596,30.184,81.809,195.2144,3306.2261,141.6813,2606.2918
2015-11-04,124.2333,21.43,686.5526,30.195,81.575,195.0117,3300.3765,141.532,2606.1409
2015-11-05,124.1902,21.46,686.5526,30.234,80.787,191.6482,3233.3301,140.8588,2605.3316
2015-11-06,124.1927,21.45,686.5596,30.485,80.545,191.8516,3210.3313,140.4049,2605.1705
2015-11-09,124.1346,21.16,686.5526,30.768,80.312,194.1397,3253.0789,140.6041,2605.077
2015-11-10,124.236,20.66,686.5596,30.318,79.085,189.4136,3204.9814,139.592,2604.0401
2015-11-13,124.4146,20.75,686.5596,30.721,78.733,189.4498,3219.9309,139.7232,2604.2109
2015-11-16,124.5039,20.57,686.5526,29.926,79.22,189.2544,3254.8789,139.5372,2604.4325
2015-11-17,124.471,20.7,686.5596,29.978,79.429,189.0658,3279.9277,139.9495,2604.7065
2015-11-18,124.4731,20.6,686.5596,30.092,78.475,188.1531,3234.7297,139.5167,2603.9584
2015-11-19,124.5005,20.75,686.5596,29.749,79.569,189.401,3275.0278,140.3639,2605.1107
2015-11-20,124.4288,21.08,686.5526,29.995,79.5,191.6059,3312.0259,140.7354,2605.3167
2015-11-23,124.4523,21.01,686.5526,29.898,79.596,192.1856,3323.2251,141.1128,2605.4645
2015-11-24,124.5215,21.09,686.5526,29.919,79.115,192.1856,3325.1753,141.1897,2605.3316
2015-11-26,124.5172,21.32,686.5596,29.726,79.802,193.3092,3356.5234,141.7762,2605.6984
2015-11-27,124.423,21.36,686.5526,30.004,80.241,192.9672,3386.522,141.9387,2606.1961
2015-11-30,124.4419,21.27,689.1862,29.939,80.331,193.7,3405.9709,142.1774,2606.3496
2015-12-01,124.6288,21.55,689.1862,29.952,80.393,194.0908,3424.1702,142.3903,2606.3921
2015-12-02,124.6293,21.53,689.1862,29.939,80.174,194.2862,3411.4705,142.5575,2606.3023
2015-12-03,124.7928,21.31,689.179,29.816,79.488,194.2862,3390.8218,142.2404,2605.9352
2015-12-04,124.672,21.15,689.1862,29.957,78.925,194.2862,3355.8235,141.6739,2605.3338
2015-12-07,124.7185,20.93,689.179,29.954,78.75,193.7489,3352.6238,141.8615,2605.3928
2015-12-08,124.6356,20.36,689.1862,30.187,78.103,193.7489,3291.5769,141.1393,2604.7345
2015-12-09,124.6578,20.1,689.1862,30.0,77.697,187.1928,3221.0806,139.9333,2603.6885
2015-12-10,124.6787,20.2,689.179,30.1,77.886,186.8607,3266.2783,140.3468,2604.3023
2015-12-11,124.7011,19.99,689.1862,30.178,77.09,186.8118,3214.731,139.7306,2603.5261
2015-12-14,124.6657,20.1,689.1862,30.28,77.228,186.8118,3222.5305,139.7253,2603.704
2015-12-15,124.6736,20.21,689.1862,30.396,77.751,188.082,3238.7297,140.2322,2604.0493
2015-12-16,124.852,20.51,689.1862,30.237,78.244,190.2803,3257.8286,140.5982,2604.4398
2015-12-17,124.9378,20.53,689.1862,30.276,79.287,190.2803,3320.8755,141.5686,2605.3456
2015-12-18,124.8784,20.51,689.1862,29.716,78.747,191.9413,3315.7256,141.4142,2604.9044
2015-12-21,124.826,20.79,689.1862,29.949,79.2,194.4328,3344.2241,141.69,2605.612
2015-12-22,124.8958,20.75,689.1862,29.642,78.815,194.4328,3319.1255,141.8494,2605.4736
2015-12-23,125.0151,21.05,689.179,29.8,79.371,194.042,3336.9246,142.3067,2606.0352
2015-12-24,,21.05,689.179,29.841,79.615,194.042,3366.5229,167.511,159.6102
2015-12-28,125.1004,21.29,689.1862,29.737,79.998,195.4587,3375.9226,142.6701,2606.5373
2015-12-29,125.097,21.26,689.1862,29.86,80.13,195.4587,3388.7217,142.8218,2605.8433
2015-12-30,125.18,21.23,689.1862,30.09,79.799,196.8266,3390.6719,142.8321,2605.6728
2015-12-31,125.202,21.49,691.8037,30.18,80.301,195.7518,3415.0205,143.0689,2606.178
2016-01-01,125.3359,21.7,691.7969,30.178,80.506,198.683,109.9486,143.3922,2606.6223
2016-01-04,125.4695,21.33,691.8037,31.592,79.031,197.1588,3425.0698,142.7369,2605.2535
2016-01-05,125.538,21.59,691.7969,32.24,78.981,197.5105,3464.0679,142.811,2605.2574
2016-01-06,125.5842,21.53,691.8037,31.052,78.516,197.3639,3445.1689,142.6543,2604.7849
2016-01-07,125.6648,20.96,691.8037,30.717,76.892,191.5016,3315.1758,140.813,2603.1305
2016-01-08,125.7146,21.04,691.7969,31.4,77.063,191.5016,3361.7732,141.1344,2603.7583
2016-01-11,125.7259,20.76,691.7969,31.1,76.672,191.5505,3342.2241,140.4352,2603.3043
2016-01-12,125.6591,20.55,691.8037,30.9,76.198,190.6711,3302.5264,139.9779,2602.6723
2016-01-13,125.6079,20.52,691.7969,31.5,76.627,186.6653,3245.8293,139.5279,2602.8242
2016-01-14,125.5527,20.44,691.8037,31.495,76.217,187.2515,3187.7825,138.6271,2602.0409
2016-01-15,125.4498,20.0,691.8037,30.573,75.506,185.102,3047.0898,137.1886,2600.6601
